empresa_cnpj,empresa_razaoSocial,processo_numero,peticao_expediente,peticao_dataEntrada,assunto_descricao,situacao_descricao,peticao_dataPublicacao,Tempo_Peticao
61190096000192,EUROFARMA LABORATORIOS S.A.,25351076204202103,8551930218,2021-12-30 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-05-29 00:00:00-03:00,515
17115437000173,LABORATORIO GLOBO SA,25351076203202151,8551827211,2021-12-30 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-01-29 00:00:00-03:00,760
60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,25351076201202161,8551919217,2021-12-30 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-08-07 00:00:00-03:00,585
60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,25351076143202176,8551842215,2021-12-30 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-07-10 00:00:00-03:00,557
64171697000146,ACCORD FARMACÊUTICA LTDA,25351075713201708,218835176,2017-02-09 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-02-17 00:00:00-03:00,1103
10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,25351073983202420,261573248,2024-03-04 00:00:00-03:00,MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA) – via de desenvolvimento completo,Foi publicado o deferimento do processo ou da petição.,2025-09-08 00:00:00-03:00,553
33078528000132,TORRENT DO BRASIL LTDA,25351073617201911,111880193,2019-02-06 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-05-03 00:00:00-03:00,817
31434320000183,RAVIMED FARMACÊUTICA LTDA,25351073457202117,3179061215,2021-08-13 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2022-09-19 00:00:00-03:00,402
92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,25351073359202007,339699201,2020-02-03 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-12-31 00:00:00-03:00,697
92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,25351073195202018,339143204,2020-02-03 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-12-31 00:00:00-03:00,697
49475833000106,BIOLAB SANUS FARMACEUTICA LTDA,25351072948202141,3176867219,2021-08-13 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-02-27 00:00:00-03:00,563
61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,25351072529202028,338091202,2020-02-03 00:00:00-03:00,Medicamento Inovador - Registro de Medicamento com Inovação Diversa,Foi publicado o deferimento do processo ou da petição.,2022-02-21 00:00:00-03:00,749
57507378000365,EMS S/A,25351072409202021,337783201,2020-02-03 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Nova Associação no País,Foi publicado o indeferimento do processo ou da petição.,2021-08-30 00:00:00-03:00,574
15127898000130,MUNDIPHARMA BRASIL PRODUTOS MÉDICOS E FARMACÊUTICOS LTDA,25351072397201541,104420156,2015-02-04 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Concentração Nova no País,Foi publicado o indeferimento do processo ou da petição.,2019-12-16 00:00:00-03:00,1776
60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,25351071968202013,337139205,2020-02-03 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-07-19 00:00:00-03:00,532
57507378000365,EMS S/A,25351071502201984,108937194,2019-02-05 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Concentração Nova no País,Foi publicado o deferimento do processo ou da petição.,2021-07-26 00:00:00-03:00,902
61190096000192,EUROFARMA LABORATORIOS S.A.,25351071497201558,103200153,2015-02-04 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2016-03-21 00:00:00-03:00,411
55980684000127,ADIUM S.A.,25351070995201935,108376197,2019-02-05 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2019-07-01 00:00:00-03:00,146
60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,25351070769201587,102253159,2015-02-04 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Concentração Nova no País,Foi publicado o deferimento do processo ou da petição.,2022-03-10 00:00:00-03:00,2591
49475833000106,BIOLAB SANUS FARMACEUTICA LTDA,25351070474202526,601579254,2025-05-05 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2025-06-09 00:00:00-03:00,35
49475833000106,BIOLAB SANUS FARMACEUTICA LTDA,25351070472202537,601573255,2025-05-05 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2025-06-09 00:00:00-03:00,35
60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,25351070300201596,101516158,2015-02-04 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2024-07-30 00:00:00-03:00,3464
55980684000127,ADIUM S.A.,25351069484201890,98576187,2018-02-06 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2018-04-23 00:00:00-03:00,76
55980684000127,ADIUM S.A.,25351069454201883,98546185,2018-02-06 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2020-04-13 00:00:00-03:00,797
59476770000158,PROCTER & GAMBLE DO BRASIL LTDA,25351069441201804,98496184,2018-02-06 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2020-03-16 00:00:00-03:00,769
59476770000158,PROCTER & GAMBLE DO BRASIL LTDA,25351069416201804,98488184,2018-02-06 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2020-03-16 00:00:00-03:00,769
3978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,25351069157202133,649653219,2021-02-18 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2022-02-21 00:00:00-03:00,368
57507378000365,EMS S/A,25351069085202043,313037201,2020-01-31 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-12-20 00:00:00-03:00,689
5254971000181,ZYDUS NIKKHO FARMACÊUTICA LTDA,25351068574202240,494003222,2022-02-09 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2024-12-02 00:00:00-03:00,1027
51780468000187,JANSSEN-CILAG FARMACEUTICA LTDA,25351068398201941,104390191,2019-02-04 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2020-11-03 00:00:00-03:00,638
64171697000146,ACCORD FARMACÊUTICA LTDA,25351068364201956,104298190,2019-02-04 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-08-16 00:00:00-03:00,924
64171697000146,ACCORD FARMACÊUTICA LTDA,25351068151202572,584497255,2025-04-30 00:00:00-03:00,MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA) – via de desenvolvimento abreviado,Foi publicado o indeferimento do processo ou da petição.,2025-06-09 00:00:00-03:00,40
8416362000170,EISAI LABORATÓRIOS LTDA,25351068115202185,648228217,2021-02-18 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2025-04-07 00:00:00-03:00,1509
48344725000719,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,25351067593201872,95679181,2018-02-06 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-10-14 00:00:00-03:00,615
62462015000129,APSEN FARMACEUTICA S/A,25351067348201701,198990173,2017-02-06 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2023-10-23 00:00:00-03:00,2450
57507378000365,EMS S/A,25351067078201519,97489157,2015-02-03 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2015-04-27 00:00:00-03:00,83
60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,25351065645202091,300747202,2020-01-30 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2022-04-18 00:00:00-03:00,809
49475833000106,BIOLAB SANUS FARMACEUTICA LTDA,25351063737201901,97477193,2019-02-01 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2019-05-20 00:00:00-03:00,108
45992062000165,GERMED FARMACEUTICA LTDA,25351063726201912,97455192,2019-02-01 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-06-14 00:00:00-03:00,864
7768134000104,ASTELLAS FARMA BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE MEDICAMENTOS LTDA.,25351063471202536,557289254,2025-04-25 11:06:10-03:00,MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA) – via de desenvolvimento completo,Foi publicado o indeferimento do processo ou da petição.,2025-10-20 00:00:00-03:00,177
64088172000141,ATIVUS FARMACÊUTICA LTDA,25351062341201701,180378172,2017-02-02 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2018-05-07 00:00:00-03:00,459
31673254000102,LABORATORIOS B. BRAUN S/A,25351062205202162,3157477217,2021-08-12 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2022-07-29 00:00:00-03:00,351
60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,25351061978202393,99638236,2023-02-01 07:16:39-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-05-06 00:00:00-03:00,459
61230314000175,LIBBS FARMACÊUTICA LTDA,25351061823202195,8536457216,2021-12-29 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-08-21 00:00:00-03:00,600
87375952000178,LEBON PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,25351061822201707,179225176,2017-02-02 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2019-07-08 00:00:00-03:00,886
2501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,25351061031202111,8535362211,2021-12-29 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-12-18 00:00:00-03:00,719
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351061026202116,8535339216,2021-12-29 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-12-29 00:00:00-03:00,730
5155425000193,VASCONCELOS INDUSTRIA FARMACEUTICA E COMERCIO LTDA,25351060550201947,92750193,2019-01-31 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2019-09-16 00:00:00-03:00,228
11643096000122,VIATRIS FARMACEUTICA DO BRASIL LTDA,25351059795202227,4225797222,2022-05-30 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2024-07-15 00:00:00-03:00,777
56998701000116,ABBOTT LABORATORIOS DO BRASIL LTDA,25351059791202249,4225802222,2022-05-30 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2024-10-14 00:00:00-03:00,868
57507378000365,EMS S/A,25351059637201709,173979172,2017-02-01 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2018-04-23 00:00:00-03:00,446
64171697000146,ACCORD FARMACÊUTICA LTDA,25351057350202211,434620223,2022-02-03 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-09-23 00:00:00-03:00,232
3978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,25351056421201873,79683182,2018-02-01 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-02-11 00:00:00-03:00,375
60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,25351056417201813,79714186,2018-02-01 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-05-11 00:00:00-03:00,830
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351056409201869,79703181,2018-02-01 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2018-08-06 00:00:00-03:00,186
61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,25351055787202473,228499245,2024-02-27 07:34:15-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2025-11-18 00:00:00-03:00,629
61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,25351055499202095,264032205,2020-01-27 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Forma Farmacêutica Nova no País,Foi publicado o deferimento do processo ou da petição.,2021-12-27 00:00:00-03:00,700
17159229000176,LABORATORIO TEUTO BRASILEIRO S/A,25351054164202131,8553656213,2021-12-30 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2024-06-24 00:00:00-03:00,907
55980684000127,ADIUM S.A.,25351053082202179,6223089211,2021-12-13 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-04-24 00:00:00-03:00,497
60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,25351053058202211,416963228,2022-02-02 07:59:44-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-11-13 00:00:00-03:00,648
61190096000192,EUROFARMA LABORATORIOS S.A.,25351052427202509,475123250,2025-04-07 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2025-05-19 00:00:00-03:00,42
17159229000176,LABORATORIO TEUTO BRASILEIRO S/A,25351052271202124,8553596216,2021-12-30 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2024-05-06 00:00:00-03:00,858
17159229000176,LABORATORIO TEUTO BRASILEIRO S/A,25351052221202147,8553558213,2021-12-30 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2023-06-12 00:00:00-03:00,529
2814497000107,CIMED INDUSTRIA S.A,25351051927202191,8519937211,2021-12-28 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-02-05 00:00:00-03:00,769
21798065000102,VERTEX FARMACEUTICA DO BRASIL LTDA.,25351050887202241,403485226,2022-02-01 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Forma Farmacêutica Nova no País,Foi publicado o deferimento do processo ou da petição.,2023-07-31 00:00:00-03:00,545
17159229000176,LABORATORIO TEUTO BRASILEIRO S/A,25351050828202192,8553464211,2021-12-30 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-02-22 00:00:00-03:00,419
17159229000176,LABORATORIO TEUTO BRASILEIRO S/A,25351050812202180,8553147212,2021-12-30 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2023-07-25 00:00:00-03:00,572
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351050155201956,77077199,2019-01-25 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2020-08-31 00:00:00-03:00,584
5035244000123,SUN FARMACÊUTICA DO BRASIL LTDA,25351050105202193,3128567218,2021-08-10 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-07-25 00:00:00-03:00,714
64171697000146,ACCORD FARMACÊUTICA LTDA,25351049650202218,392915229,2022-01-31 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-07-08 00:00:00-03:00,889
19501429000190,Mawdsleys Pharmaceuticals do Brasil Ltda,25351048714202000,227848201,2020-01-23 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2020-03-23 00:00:00-03:00,60
60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,25351048469202294,390646229,2022-01-31 08:48:09-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-12-29 00:00:00-03:00,696
48344725000719,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,25351048371201706,140045175,2017-01-26 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-07-01 00:00:00-03:00,886
61282661000141,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,25351048223202051,226332207,2020-01-23 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-03-27 00:00:00-03:00,1159
62462015000129,APSEN FARMACEUTICA S/A,25351048042201818,66415184,2018-01-26 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2019-05-27 00:00:00-03:00,486
10555143000113,GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.,25351048013201848,66353181,2018-01-26 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-12-31 00:00:00-03:00,339
18268051000164,CIPLA BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA,25351047569202546,437876258,2025-03-31 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2025-12-01 00:00:00-03:00,245
60318797000100,ASTRAZENECA DO BRASIL LTDA,25351047342202258,364744227,2022-01-28 20:21:00-03:00,Medicamento Inovador - Registro de Medicamento com Inovação Diversa,Foi publicado o deferimento do processo ou da petição.,2023-03-06 00:00:00-03:00,401
923140000131,EMS SIGMA PHARMA LTDA,25351046778202220,359753229,2022-01-28 11:01:32-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-01-15 00:00:00-03:00,716
51780468000187,JANSSEN-CILAG FARMACEUTICA LTDA,25351046625202525,428478250,2025-03-28 00:00:00-03:00,MEDICAMENTO INOVADOR - Registro de medicamento inovador (nova forma farmacêutica) – via de desenvolvimento completo,Foi publicado o indeferimento do processo ou da petição.,2025-05-08 00:00:00-03:00,41
